"number","assignment_group","assigned_to","sys_updated_by","closed_by","rule.priority","tenant_id","state","item","item.item_id","decision","rule.id","deleted","sys_created_on","sys_updated_on","closed_at","first_opened","decision_method","closefirstopenedtask","reopentask","item.abstract_product_id"
"RRTASK121806140","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15886607811","Review","3282","false","2025-03-30 22:23:42","2025-03-30 22:23:42","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806143","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15846069441","Review","3282","false","2025-03-30 22:23:42","2025-03-30 22:23:42","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806149","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15873418524","Review","3282","false","2025-03-30 22:23:43","2025-03-30 22:23:43","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806154","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15809416034","Review","3282","false","2025-03-30 22:23:43","2025-03-30 22:23:43","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806161","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15875711106","Review","3282","false","2025-03-30 22:23:44","2025-03-30 22:23:44","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806166","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15875711104","Review","3282","false","2025-03-30 22:23:45","2025-03-30 22:23:45","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806174","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15809416953","Review","3282","false","2025-03-30 22:23:45","2025-03-30 22:23:45","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806168","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15815972386","Review","3282","false","2025-03-30 22:23:45","2025-03-30 22:23:45","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806170","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15834724720","Review","3282","false","2025-03-30 22:23:45","2025-03-30 22:23:45","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806172","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15894760130","Review","3282","false","2025-03-30 22:23:45","2025-03-30 22:23:45","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806181","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15861508951","Review","3282","false","2025-03-30 22:23:46","2025-03-30 22:23:46","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806222","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15875661256","Review","3282","false","2025-03-30 22:23:57","2025-03-30 22:23:57","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806229","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15861508950","Review","3282","false","2025-03-30 22:23:58","2025-03-30 22:23:58","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806228","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15875811016","Review","3282","false","2025-03-30 22:23:58","2025-03-30 22:23:58","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806233","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15868854515","Review","3282","false","2025-03-30 22:23:58","2025-03-30 22:23:58","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806238","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15873468304","Review","3282","false","2025-03-30 22:23:59","2025-03-30 22:23:59","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806239","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15875661253","Review","3282","false","2025-03-30 22:23:59","2025-03-30 22:23:59","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806240","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15850171410","Review","3282","false","2025-03-30 22:23:59","2025-03-30 22:23:59","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806234","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15875661248","Review","3282","false","2025-03-30 22:23:59","2025-03-30 22:23:59","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806236","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15809266396","Review","3282","false","2025-03-30 22:23:59","2025-03-30 22:23:59","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806249","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15886607813","Review","3282","false","2025-03-30 22:24:00","2025-03-30 22:24:00","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806242","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15871362437","Review","3282","false","2025-03-30 22:24:00","2025-03-30 22:24:00","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806243","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Boys Girls Autumn Winter Long Sleeved Solid Color Warm Windproof Hood Zippered Hoodie Jacket Top Coat Kids Winter Coat Size 6 Girls down Winter Jacket Light Coats for Kids Coats Kids Girls Winter","15875811013","Review","3282","false","2025-03-30 22:24:00","2025-03-30 22:24:00","","","Manual","0","0","6VFNYD2VQUAS"
"RRTASK121806340","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","(2-Pack) Rinsvye Kids T Shirts Short Muscle Shirt for Boys Sleeve Plain Tops Tees Boy Long Sleeve Shirt Set Boy & Girl Unisex Boys Hooded Shirt Long Sleeve Toddler Children Crew Neck Kid Undershirt","15886657162","Review","3282","false","2025-03-30 22:24:31","2025-03-30 22:24:31","","","Manual","0","0","6EMH9XJEUP9I"
"RRTASK121806341","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","(2-Pack) Rinsvye Kids T Shirts Short Boys Undershirts Size 5 Sleeve Plain Top Tees Muscle Shirts Boys Boy & Girl Unisex Shirt for Kids Boys Toddler Children Crew Neck Boys Hooded Shirt Long Sleeve T","15862167704","Review","3282","false","2025-03-30 22:24:31","2025-03-30 22:24:31","","","Manual","0","0","6EMH9XJEUP9I"
"RRTASK121806346","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","(2-Pack) Rinsvye Kids T Shirts Short Boys Hooded Shirt Long Sleeve Plain Tops Tees Top Shirt Boy & Girl Unisex Top Tops for Kids Toddler Children Crew Neck Boys Olive Long Sleeve Shirt T Shirt","15894860295","Review","3282","false","2025-03-30 22:24:41","2025-03-30 22:24:41","","","Manual","0","0","6EMH9XJEUP9I"
"RRTASK121806361","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","(2-Pack) Rinsvye Kids T Shirts Short By Tops Sleeve Plain Tops Tees Boys Hooded Shirt Long Sleeve Boy & Girl Unisex Youth Tops Boys Toddler Children Crew Neck Sleeve Top T Shirt","15873852846","Review","3282","false","2025-03-30 22:24:43","2025-03-30 22:24:43","","","Manual","0","0","6EMH9XJEUP9I"
"RRTASK121806357","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","(2-Pack) Rinsvye Womens Large Size Sweat Outfit for Women After Birth Womens Embroidered Hollow Mesh for Women Pack Plus Size Seductive Womens Thong Panties","15886607158","Review","2404","false","2025-03-30 22:24:43","2025-03-30 22:24:43","","","Manual","0","0","68G0YDGND4EG"
"RRTASK121806394","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15875761621","Review","3282","false","2025-03-30 22:25:01","2025-03-30 22:25:01","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806395","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15815972870","Review","3282","false","2025-03-30 22:25:01","2025-03-30 22:25:01","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806399","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15832473311","Review","3282","false","2025-03-30 22:25:11","2025-03-30 22:25:11","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806406","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15894860411","Review","3282","false","2025-03-30 22:25:12","2025-03-30 22:25:12","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806407","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15846069883","Review","3282","false","2025-03-30 22:25:12","2025-03-30 22:25:12","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806404","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15882614631","Review","3282","false","2025-03-30 22:25:12","2025-03-30 22:25:12","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806403","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15882564749","Review","3282","false","2025-03-30 22:25:12","2025-03-30 22:25:12","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806400","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15846069886","Review","3282","false","2025-03-30 22:25:12","2025-03-30 22:25:12","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806401","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15815972865","Review","3282","false","2025-03-30 22:25:12","2025-03-30 22:25:12","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806402","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15873468776","Review","3282","false","2025-03-30 22:25:12","2025-03-30 22:25:12","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806405","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15875520799","Review","3282","false","2025-03-30 22:25:12","2025-03-30 22:25:12","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806408","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15862167855","Review","3282","false","2025-03-30 22:25:13","2025-03-30 22:25:13","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806409","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15873468773","Review","3282","false","2025-03-30 22:25:13","2025-03-30 22:25:13","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806411","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15809266832","Review","3282","false","2025-03-30 22:25:13","2025-03-30 22:25:13","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806413","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15871362849","Review","3282","false","2025-03-30 22:25:13","2025-03-30 22:25:13","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806414","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15809466422","Review","3282","false","2025-03-30 22:25:13","2025-03-30 22:25:13","","","Manual","0","0","6UMK1KDXSCI1"
"RRTASK121806410","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Children's Printed Round Neck Long Sleeved Sweatshirt Hooded Sweatshirt Toddler Hoodies for Boys 4t Sweatshirts Teen Boys Clothes for Teens Girls Trendy Hoodies for Teen Girls Clothes Youth Toddler","15868904807","Review","3282","false","2025-03-30 22:25:13","2025-03-30 22:25:13","","","Manual","0","0","6UMK1KDXSCI1"
